Time,Chan1,Chan2,Chan3,Chan4,Chan5,Chan6,Chan7,Chan8,Chan9,Chan10,Chan11,Chan12,Chan13,Chan14,Chan15,Chan16,Chan17,Chan18,Chan19,Chan20,Chan21,Chan22,Chan23,Chan24,Chan25,Chan26,Chan27,Chan28,Chan29,Chan30,Chan31,Chan32,Chan33
0.58200,0.11456,0.20597,-0.43303,-0.10171,0.11026,-0.12173,0.16951,-0.04563,-0.01994,0.11196,-0.49093,0.21948,0.53705,-0.68994,-1.10112,1.38297,0.94955,1.03339,-0.26901,0.00978,-1.21764,1.27645,-1.33701,1.21881,0.42597,-0.30207,-0.06010,-0.39077,0.54628,-0.15638,0.05075,0.00808,-0.70549
0.58400,0.04022,0.77458,-0.63314,-0.05355,0.05706,0.06657,-0.27021,0.12373,-0.07281,0.16693,-1.11549,0.11802,0.30109,-0.64109,-1.17490,0.82294,2.70290,-0.58730,-0.00732,0.30273,-1.51563,0.76273,0.44439,5.09018,0.92444,-0.57966,0.19572,0.11536,-0.81454,0.34778,-0.02812,0.14355,-0.64296
0.58600,0.01272,0.60997,-0.12967,-0.06675,0.01401,0.15218,-0.38446,0.09435,-0.17390,0.10933,0.20850,0.04647,0.74530,0.10719,-1.36587,0.29198,3.15454,-0.49476,0.01919,-0.37961,-0.08434,1.37431,1.36679,4.16782,0.47020,-0.65934,0.28300,0.39866,-0.85303,0.37278,0.02748,-0.11865,-0.41345
0.58800,0.00933,-0.11950,-0.03736,-0.06750,0.00264,0.13069,-0.19262,0.00598,0.07645,-0.17319,0.33080,0.00810,0.36400,-0.69960,-1.11306,0.48876,1.89614,0.72096,0.05298,-0.92365,1.30389,-1.14120,1.57253,0.51388,-0.12354,-0.41424,-0.36457,0.46054,-0.13669,0.23867,0.00924,-0.55329,0.09920
0.59000,-0.29073,-0.33278,-0.04171,-0.06889,0.07808,-0.22299,0.07183,-0.02966,0.12068,-0.27384,0.36539,-0.87986,0.65901,-1.50322,-0.51670,1.74342,-1.35652,1.95468,0.06576,-1.02900,0.94169,0.50782,5.67651,0.96285,-0.72140,0.11395,-0.33767,-0.64114,0.63729,0.16880,0.12868,-0.31366,-0.33928
0.59200,-0.21595,0.15753,-0.08190,-0.07909,0.08587,-0.33965,0.09639,-0.37484,-0.09912,0.19245,0.35008,-0.45902,0.42878,-1.80630,-0.27734,2.01490,-0.61546,1.34031,-0.73134,-0.04194,0.99260,1.35415,4.87672,0.33382,-0.96922,0.38596,-0.22677,-0.72546,0.60451,-0.86613,-0.10614,-0.64542,-0.55058
0.59400,-0.19378,0.05374,-0.10249,0.03927,0.03696,-0.14572,0.07355,0.04853,-0.29499,0.00990,0.30881,0.75438,-0.11323,-1.44047,-0.75822,1.32345,1.67976,0.11370,-0.06921,0.67874,-1.20282,1.52539,-0.04582,-0.15290,-0.75512,-0.43907,0.07150,-0.20001,0.31146,0.11782,-0.55311,-0.04891,-0.59315
0.59600,-0.27430,-0.13634,-0.12107,0.01096,-0.12953,0.11773,0.05058,0.10321,-0.30315,0.03507,-0.17742,1.09890,-0.38021,-0.50288,-1.09550,-1.40846,3.68365,-0.31662,0.13299,0.33255,0.31459,5.30450,0.15804,-0.76227,-0.13580,-0.87042,-0.29630,0.40529,0.16767,0.35268,-0.29940,-0.35747,-1.48575
0.59800,0.09223,-0.27696,-0.12101,-0.00415,-0.10993,0.10962,-0.72353,-0.01037,-0.12591,0.04769,0.25704,0.58894,-0.40796,0.07913,-1.15085,-0.58137,2.60447,-0.78159,0.00458,0.27047,1.11572,4.57921,-0.14323,-1.03245,0.24788,-0.86622,-0.33849,0.49730,-1.51207,0.11300,-0.59234,-0.47835,-1.36430
0.60000,-0.01822,-0.30362,0.09957,-0.00502,-0.00379,0.04137,-0.00535,-0.33482,-0.08791,0.04028,0.03635,0.15312,-0.24384,-1.21765,-0.29605,1.22664,0.38403,1.29241,-0.74602,-0.65673,1.30272,-0.46723,-0.37436,-0.85387,-0.49750,-0.25855,-0.34854,0.43613,0.39099,-0.84717,-0.03576,-0.50223,0.53795
0.60200,-0.04219,-0.23932,0.01611,-0.00056,0.08455,0.01434,0.10905,-0.47318,-0.24083,0.23434,0.32173,0.01258,0.10425,-2.03342,-0.41689,2.58531,-0.46276,1.88696,-1.06161,0.23272,4.64543,-0.32435,-0.90915,-0.27899,-1.26605,0.13218,-0.33182,0.35830,0.64522,-1.13250,-0.31398,-1.46588,1.09359
0.60400,-0.03850,-0.17080,-0.02041,0.10504,0.04847,-0.70967,0.04192,-0.08687,-0.29960,0.18080,0.15566,0.02497,0.30378,-2.07067,-0.38923,1.98030,-0.44615,0.09968,-0.74400,0.71434,3.97488,-0.50803,-1.18144,0.09108,-1.37983,-0.03890,-0.08478,-1.23648,0.29650,-0.35016,-0.43628,-1.32230,-0.20370
0.60600,-0.01851,0.01895,-0.05187,0.08851,-0.02194,0.04552,-0.52950,0.07841,-0.29416,-0.41510,-0.23010,0.08952,-0.44993,-0.86091,-0.63917,0.67108,2.56191,-2.60336,0.40921,0.83066,0.02242,-0.52150,-1.00622,-0.59860,-0.63493,-0.62476,0.25769,0.29676,-1.09269,0.23867,-0.47612,0.71397,0.01297
0.60800,0.01119,-0.23771,0.13612,0.01431,-0.05324,0.13195,-0.83022,-0.03975,-0.43229,-0.30637,-0.17629,0.22121,-0.58738,0.34319,-1.03047,0.01793,3.50559,-2.62629,0.01374,2.16457,0.24032,-0.91680,-0.44539,-1.37355,0.50593,-1.12010,0.31731,0.53385,-1.73625,-0.05360,-1.35302,1.52029,0.33940
0.61000,0.03427,-0.34395,0.22739,0.01662,-0.22152,0.03520,-0.15828,-0.11897,-0.49086,-0.48756,0.01952,0.29866,-0.53618,-0.50110,-0.37570,-0.36096,0.42480,-2.08240,-0.21506,2.06527,-0.03931,-1.13281,-0.09606,-1.50392,0.12221,-0.66445,-0.45220,0.44605,0.14602,-0.20758,-1.20847,-0.04832,0.57244
0.61200,0.00574,-0.24475,0.12981,0.02016,0.05597,-0.45031,0.15379,-0.14955,0.27919,-0.26415,0.18906,-0.10881,-0.11301,-1.65605,0.76878,2.14151,-4.04736,1.94617,-0.28845,0.63039,-0.28573,-0.94350,-0.72329,-0.76752,-0.90107,0.14463,-0.23063,-0.71721,0.50026,-0.26497,0.78510,0.00449,0.60338
0.61400,0.00288,0.26768,-0.00988,0.01240,0.07430,-0.78240,0.03070,-0.48654,0.56096,-0.07124,0.35184,-0.14253,0.00405,-2.42474,0.92870,2.83286,-3.55258,-0.29517,-2.23958,0.97836,-0.80277,-0.41345,-1.42155,0.43869,-1.73855,0.37948,-0.18165,-1.29188,0.19719,-1.42143,1.65733,0.23021,0.47669
0.61600,0.01744,0.22098,-0.03059,0.28691,-0.00350,-0.02981,-0.06326,-0.34172,-0.08112,0.05653,0.42061,-0.11422,-0.37480,-1.44185,-0.48797,1.01762,-3.05326,-1.54298,-1.45917,0.76088,-1.07430,-0.10600,-1.54181,-0.01887,-1.17591,0.12554,0.23201,0.28521,-0.03000,-0.99323,-0.25860,0.44067,0.34671
0.61800,0.03407,-0.06866,-0.04846,0.02804,-0.20390,0.14488,-0.11194,0.38702,0.00048,0.12541,-0.41012,0.02109,-0.59320,0.33392,-0.19988,-2.71204,3.38839,-1.89330,1.50244,-0.00415,-0.91463,-0.71283,-0.77597,-1.07001,-0.07407,-0.83764,0.02433,0.51279,-0.14495,0.66723,-0.00818,0.54835,0.06572
0.62000,0.06589,-0.35463,-0.03998,0.00178,-0.28751,0.03258,-0.75538,0.63236,0.15862,0.13845,-0.09834,0.04400,-0.62580,0.89119,-0.18854,-2.42091,-0.30348,-8.26726,2.12005,-0.57187,-0.38367,-1.29044,0.25445,-1.91147,0.30683,-0.91920,-0.17476,0.42416,-1.04118,1.46994,0.25139,0.58781,0.44088
0.62200,0.04797,-0.28885,0.48277,0.02306,-0.01828,-0.05592,-0.42021,-0.01712,0.28450,0.10804,0.12804,-0.14370,-0.31265,-1.34545,1.20733,-1.48014,-2.37552,-6.41063,1.18079,-0.77294,-0.05451,-1.36813,-0.19401,-1.32145,0.17696,0.02510,0.29052,0.31930,-0.54426,0.04719,0.43975,0.54360,0.59557
0.62400,0.03378,-0.09007,-0.01790,0.15119,0.08741,-0.09405,0.80658,0.02867,0.30144,-0.13178,0.28569,-0.20537,0.22712,-1.57183,0.74494,3.26709,-3.00510,2.25833,0.34321,-0.60380,-0.59054,-0.64486,-1.12665,-0.16656,-1.31125,0.69787,-0.08272,0.22655,0.38617,-0.10250,0.52932,0.00387,0.39205
0.62600,0.03868,-0.01151,-0.08008,0.30712,0.00642,-0.52428,1.30299,0.12241,0.23293,0.07421,-0.32525,-0.16342,0.37230,-1.82946,0.30870,0.88354,-12.96159,3.10023,0.11600,-0.09853,-1.28832,0.10581,-1.88014,0.24833,-1.55941,0.74827,0.31587,-0.41124,1.00826,0.12460,0.55450,0.23300,-0.39871
0.62800,0.04603,0.33012,-0.07848,0.05762,-0.06066,-0.27117,0.17998,0.19977,0.17135,0.19093,-0.62114,-0.08971,-0.82833,0.40691,1.29238,-0.63098,-10.22781,1.20004,0.16911,0.23274,-1.42355,-0.23370,-1.24499,-0.25886,-0.22046,0.18419,0.50006,0.05856,-0.46038,0.40781,0.48784,0.38381,-0.24786
0.63000,0.05132,-0.21318,0.29015,-0.03494,-0.09231,0.63274,0.05957,0.20772,0.00641,0.19131,-0.35526,0.04723,-0.37501,1.68382,0.92803,-1.26416,2.01972,0.71632,0.26334,-0.48345,-0.71364,-1.00664,-0.03578,-1.44910,1.25951,-0.70789,0.49126,-0.31334,-0.25377,0.57312,0.02748,0.35177,0.17192
0.63200,0.05465,-0.31688,0.52721,0.01021,-0.28418,0.99385,0.12567,0.16792,0.20061,-0.28518,0.10029,0.08631,-0.30642,0.55688,2.00845,-8.39912,3.03377,1.12978,0.43672,-1.04944,0.31149,-1.65361,0.36467,-1.78435,1.21244,0.17514,0.97934,0.04494,0.17306,0.66410,0.22156,-0.29781,0.55577
0.63400,0.11330,-0.06386,0.03112,0.04133,-0.18332,0.17764,0.24189,0.12534,0.29008,-0.23163,0.24610,-0.30968,0.27582,1.86247,2.33175,-5.98861,0.31416,1.54208,0.54742,-1.12565,-0.05714,-1.04468,-0.64133,-0.29248,0.44143,0.67472,1.04760,-0.54291,0.52978,0.64933,0.33799,-0.17764,0.40914
0.63600,0.03680,0.44349,-0.19909,0.04709,0.32301,0.03487,0.29542,-0.02736,0.18040,-0.02069,0.34769,-0.13078,0.02962,-1.16206,2.13076,0.02511,0.70528,1.48078,-0.16303,-0.50565,-0.96257,0.07348,-1.31481,1.39196,-1.32086,0.77712,-0.26432,-0.42968,0.64403,-0.21749,0.30931,0.05472,0.03131
0.63800,0.06221,0.53412,-0.13659,0.25929,0.44830,0.09706,0.32075,0.11111,-0.19251,0.18162,0.35586,-0.04542,-0.48974,1.11807,2.88435,0.41790,1.91842,1.07823,-0.14853,0.40871,-1.72566,0.42108,-1.64535,1.06020,0.02855,2.16828,0.14634,-0.09399,0.57477,0.16895,-0.35621,0.27419,-0.10048
0.64000,0.04356,0.12015,-0.06544,0.14229,-0.03727,0.21231,0.30698,0.16322,-0.14945,0.21204,-1.21650,0.02911,0.20341,2.26959,3.63987,-1.35262,2.69875,0.79507,-0.07757,-0.07741,-1.15607,-0.60402,-0.03960,0.91646,0.80656,1.91659,-0.56132,0.21145,0.45211,0.41552,-0.15639,0.23737,-0.25143
0.64200,0.02644,-0.21509,-0.01901,-0.31546,0.05017,0.25611,-0.13649,0.11250,0.04325,0.16235,0.07184,-0.24861,0.12283,2.48503,-2.16021,-0.06707,2.54741,0.40558,0.08418,-0.84395,-0.04715,-1.12199,1.40319,-1.62499,1.02378,0.01974,-0.40336,0.37961,-0.29578,0.44738,0.06812,0.06607,0.25271
0.64400,0.07439,0.03198,0.41988,-0.39081,0.11496,0.26050,0.04032,-0.18122,0.24175,0.12475,0.27482,-0.39261,0.53484,6.87381,-2.46998,1.13687,1.65817,1.28438,0.06332,-1.37628,0.31720,-1.40505,0.81447,0.01854,3.74339,0.61253,-0.29890,0.43881,0.35150,-0.45136,0.22214,-0.00662,0.38885
0.64600,-0.07444,0.17150,0.13901,-0.28037,0.14802,0.24487,0.13488,-0.18074,0.17442,-0.31489,0.34454,-0.33650,0.69752,6.38748,-1.96511,1.70120,0.98102,1.53550,-0.29739,-0.91472,-0.29825,0.09246,1.37666,0.93637,3.08888,-0.11058,-0.18883,0.39912,0.64933,-0.52123,0.18511,-0.00607,-0.08912
0.64800,0.07282,0.21659,-0.46150,-0.08624,0.12481,-0.15206,0.15453,-0.02233,-0.01342,0.11076,-0.52460,0.16304,0.67741,-0.87608,-1.06711,1.60572,0.94282,0.94220,-0.33382,-0.00839,-1.20555,1.28871,-1.36451,1.19570,0.40224,-0.31416,-0.01533,-0.38691,0.54153,-0.14733,0.03216,0.02714,-0.70549
0.65000,0.02470,0.82095,-0.64559,-0.03967,0.06226,0.04829,-0.25511,0.14197,-0.06533,0.17099,-1.16851,0.07972,0.65029,-0.88861,-0.99850,0.96011,2.64911,-0.53635,-0.16271,0.30325,-1.50210,0.75113,0.41188,5.01901,0.90490,-0.56118,0.21509,0.15042,-0.79456,0.31956,-0.04827,0.16717,-0.64296
0.65200,0.01197,0.64067,-0.15463,-0.05530,0.01528,0.14929,-0.35799,0.10715,-0.21024,0.13807,0.18132,0.02301,1.08264,-0.03365,-1.12718,0.37712,3.08894,-0.50118,-0.08678,-0.35775,-0.06228,1.39924,1.33638,4.09531,0.44997,-0.62758,0.28469,0.44218,-0.83737,0.35018,0.07518,-0.11291,-0.41345
0.65400,0.01426,-0.16938,-0.05591,-0.06011,0.00409,0.14858,-0.17528,0.00863,0.06868,-0.16451,0.37008,-0.00763,0.27105,-0.76715,-0.90250,0.58511,1.84571,0.59578,0.04775,-0.98785,1.30503,-1.14795,1.54716,0.53078,-0.13064,-0.38557,-0.36718,0.48182,-0.13656,0.23228,0.00418,-0.56720,0.09920
0.65600,-0.20124,-0.40691,-0.04319,-0.06489,0.09277,-0.24334,0.07180,-0.03046,0.11463,-0.28608,0.38032,-0.84213,0.54321,-1.58340,-0.41063,1.96401,-1.27955,1.73615,0.09628,-1.12411,0.93908,0.51750,5.64866,1.00295,-0.70755,0.12490,-0.28039,-0.66662,0.62559,0.16683,0.11520,-0.35003,-0.33928
0.65800,-0.15543,0.13317,-0.06884,-0.07825,0.10408,-0.37715,0.08589,-0.32490,-0.10077,0.20903,0.34837,-0.45468,0.41253,-1.91402,-0.25073,2.26861,-0.59291,1.19590,-0.68083,-0.05712,1.04113,1.37049,4.83592,0.35776,-0.94305,0.38272,-0.15026,-0.75264,0.59028,-0.77166,-0.12610,-0.63018,-0.55058
0.66000,-0.14195,0.04717,-0.08152,0.03732,0.04388,-0.17686,0.05321,0.06397,-0.30075,0.04179,0.30066,0.80722,-0.16679,-1.54267,-0.64029,1.45386,1.63134,0.11111,-0.17271,0.78763,-1.20450,1.54346,0.01493,-0.14595,-0.72655,-0.42936,0.11727,-0.19136,0.29723,0.09525,-0.54079,-0.03672,-0.59315
0.66200,-0.22118,-0.13886,-0.09812,0.00890,-0.13400,0.10499,0.02872,0.11656,-0.32547,0.07996,-0.29289,1.17666,-0.47336,-0.57574,-0.82501,-1.45700,3.59497,-0.27003,-0.00556,0.43745,0.33451,5.36614,0.23628,-0.76022,-0.11355,-0.82758,-0.34849,0.45202,0.15634,0.32340,-0.25807,-0.35697,-1.48575
0.66400,0.11244,-0.28245,-0.10011,-0.01064,-0.12220,0.11324,-0.67883,-0.00755,-0.10463,0.09548,0.18862,0.61287,-0.51587,0.02033,-0.85432,-0.59969,2.52710,-0.82714,-0.00127,0.36370,1.14479,4.63806,-0.09105,-1.02996,0.26265,-0.81531,-0.38665,0.52861,-1.48211,0.09929,-0.60832,-0.48321,-1.36430
